laporan,label
lampu jalan mati terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi dekat terminal mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
jalan utama rusak berat terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
bocor pipa gas metana di tpa menyebabkan risiko ledakan,Prioritas
bocor pipa gas metana di tpa menyebabkan risiko ledakan,Prioritas
gas bocor terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
akses jalan berlubang kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
ledakan kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
lampu jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
papan nama jalan sudah tidak terbaca,Reguler
papan nama akses jalan sudah tidak terbaca,Reguler
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
banjir setinggi 1 meter menggenangi pemukiman warga,Prioritas
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
akses jalan utama rusak berat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
api hutan terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
parkir liar di depan bangunan terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
parkir liar di depan rumah terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
kebakaran hutan terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
api hutan terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
selokan tersumbat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
sampah berserakan di jalan dekat pasar,Reguler
sampah berserakan di akses jalan dekat pasar,Reguler
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
pohon jatuh terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
pohon roboh terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
kucing liar mengganggu terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
air meluap parah terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
tanaman besar tumbang terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
pohon jatuh terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
pohon tumbang terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
rumput taman tidak dipotong terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
rumput taman tidak dipotong terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
selokan tersumbat terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
air keruh dari pdam terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
air keruh dari pdam terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
lampu jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
lampu jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tiang listrik patah dan hampir menimpa hunian warga,Prioritas
sampah menumpuk terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi dekat masjid besar mohon segera ditindaklanjuti,Reguler
jembatan penghubung desa terancam ambruk,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
papan nama jalan sudah tidak terbaca,Reguler
papan nama jalan sudah tidak terbaca,Reguler
tanah longsor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
tanah longsor terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
tiang listrik patah dan hampir menimpa hunian warga,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
rumput liar tumbuh di trotoar,Reguler
rumput liar tumbuh di trotoar,Reguler
kabel listrik terbuka terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
kabel listrik terbuka terjadi di pasar tradisional mohon segera ditindaklanjuti,Prioritas
api hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
graffiti di tembok terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi di jalan utama katapang mohon segera ditindaklanjuti,Reguler
lampu jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
jembatan penghubung desa terancam ambruk,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
selokan tersumbat terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
selokan tersumbat terjadi di pasar tradisional mohon segera ditindaklanjuti,Reguler
jembatan penghubung desa terancam ambruk,Prioritas
jembatan penghubung desa terancam ambruk,Prioritas
jalan utama rusak berat terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
ruas jalan utama rusak berat terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
jalan berlubang kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
jalan berlubang kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
ruas jalan berlubang kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
akses jalan berlubang kecil terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
ledakan kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di jalan utama katapang mohon segera ditindaklanjuti,Prioritas
lampu jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat terminal mohon segera ditindaklanjuti,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
tiang listrik patah dan hampir menimpa rumah warga,Prioritas
pohon tumbang terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
pepohonan tumbang terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
gas bocor terjadi di gang sempit mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
ruas jalan utama rusak berat terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Prioritas
saluran air tersumbat oleh daun kering,Reguler
saluran air tersumbat oleh daun kering,Reguler
jembatan ambruk terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
jembatan ambruk terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
jembatan ambruk terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi dekat masjid besar mohon segera ditindaklanjuti,Prioritas
sampah berserakan di jalan dekat pasar,Reguler
sampah berserakan di akses jalan dekat pasar,Reguler
api membakar lahan kosong dekat pemukiman,Prioritas
api membakar lahan kosong dekat pemukiman,Prioritas
jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
suara bising malam hari terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
suara bising malam hari terjadi di desa cibadak mohon segera ditindaklanjuti,Reguler
banjir parah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
banjir parah terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
lampu ruas jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
lampu akses jalan mati terjadi di perumahan griya asri mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
sampah menumpuk terjadi di pinggir sungai mohon segera ditindaklanjuti,Reguler
pipa air pdam pecah menggenangi jalan raya selama 2 hari,Prioritas
pipa air pdam pecah menggenangi jalan raya selama 2 hari,Prioritas
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
graffiti di tembok terjadi dekat sekolah sdn 2 mohon segera ditindaklanjuti,Reguler
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
tebing rawan longsor sangat dekat dengan sekolah dasar,Prioritas
kucing liar mengganggu terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
kucing liar mengganggu terjadi di gang sempit mohon segera ditindaklanjuti,Reguler
lampu ruas jalan mati di beberapa titik,Reguler
lampu jalan mati di beberapa titik,Reguler
terbakar hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
kebakaran hutan terjadi di desa cibadak mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di perumahan griya asri mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
ledakan kecil terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
akses jalan utama rusak berat terjadi di depan kantor kecamatan mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
gedung retak pasca gempa terjadi di pinggir sungai mohon segera ditindaklanjuti,Prioritas
